6.43786	-3.15041	1.98984	-3.25916	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.54715	-3.32941	1.98984	-3.25916	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.5438	-3.45676	1.82742	-2.64617	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.64436	-3.60238	1.82742	-2.64617	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.76037	-3.75468	1.8181	-2.73047	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.86049	-3.90504	1.8181	-2.73047	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.85841	-4.05809	1.79085	-2.76343	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.95688	-4.21004	1.79085	-2.76343	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.9415	-4.34445	1.8064	-2.5453	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
7.04075	-4.48429	1.8064	-2.5453	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.03942	-4.549	1.8015	-1.61554	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.13858	-4.63794	1.8015	-1.61554	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.14591	-4.86339	1.80126	-3.3043	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.24493	-5.04504	1.80126	-3.3043	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.3036	-5.15288	1.80197	-2.38953	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.40281	-5.28443	1.80197	-2.38953	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.4465	-5.45367	1.80055	-2.85527	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.54545	-5.61058	1.80055	-2.85527	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.64355	-5.66545	1.80057	-1.58962	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.7425	-5.75281	1.80057	-1.58962	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.73249	-5.95555	1.79901	-3.01874	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.8225	-6.1066	1.79901	-3.01874	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.95793	-6.24299	1.73436	-2.81145	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.05336	-6.39769	1.73436	-2.81145	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.15904	-6.45203	1.75002	-1.62597	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.25527	-6.54144	1.75002	-1.62597	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.25244	-6.74992	1.81769	-3.1325	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.35231	-6.92204	1.81769	-3.1325	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.44483	-6.95594	1.81562	-1.43479	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.5356	-7.02768	1.81562	-1.43479	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.54767	-7.2473	1.94077	-3.5385	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.6448	-7.42439	1.94077	-3.5385	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.73549	-7.54112	1.93673	-2.73043	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.8419	-7.69115	1.93673	-2.73043	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.84389	-7.75372	1.84642	-1.67266	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.93629	-7.83743	1.84642	-1.67266	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.95821	-8.04055	1.97797	-3.38298	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.06698	-8.22657	1.97797	-3.38298	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.05743	-8.24092	1.78217	-1.36233	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.14651	-8.30901	1.78217	-1.36233	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.15151	-8.55234	1.98552	-3.91315	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.26067	-8.76746	1.98552	-3.91315	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.24382	-8.76589	1.75555	-1.37647	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.33161	-8.83473	1.75555	-1.37647	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.44764	-9.15881	1.68446	-5.1	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.5319	-9.41391	1.68446	-5.1	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.54038	-9.34689	1.61096	-0.829853	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.62092	-9.38838	1.61096	-0.829853	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.54495	-9.65365	1.6831	-3.92543	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.62919	-9.85012	1.6831	-3.92543	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.6449	-9.93216	1.66832	-2.37489	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.73658	-10.0627	1.66832	-2.37489	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.73673	-10.1388	1.57551	-1.72097	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.81549	-10.2249	1.57551	-1.72097	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.7523	-10.4766	1.85701	-4.10487	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.85454	-10.7026	1.85701	-4.10487	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.8491	-10.7503	1.67295	-2.01246	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.941	-10.8609	1.67295	-2.01246	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.83272	-11.0422	1.83298	-2.9124	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.92438	-11.1878	1.83298	-2.9124	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.84238	-11.3499	2.0029	-3.142	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.94257	-11.5071	2.0029	-3.142	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.82848	-11.6301	1.92271	-2.6813	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.92458	-11.7642	1.92271	-2.6813	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.74439	-11.8432	1.97335	-1.92701	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.84302	-11.9395	1.97335	-1.92701	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.64849	-12.1517	1.9501	-3.50514	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.746	-12.327	1.9501	-3.50514	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.54336	-12.3451	1.95868	-1.35805	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.64139	-12.413	1.95868	-1.35805	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.35419	-12.5513	1.94904	-2.31615	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.46131	-12.6786	1.94904	-2.31615	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.21645	-12.7607	1.56846	-1.77311	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.29502	-12.8495	1.56846	-1.77311	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
8.83036	-12.9522	2.64754	-1.97216	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.97572	-13.0605	2.64754	-1.97216	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.6576	-13.0415	1.87352	-0.472324	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.75137	-13.0651	1.87352	-0.472324	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.34697	-13.1572	3.05573	-1.46584	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.51503	-13.2378	3.05573	-1.46584	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.02753	-13.1492	1.87336	0.51582	8.03583	-13.1513	8.05	-13.15	-2.72742	0
8.13047	-13.1208	1.87336	0.51582	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.75721	-13.166	2.26793	-0.418815	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.87069	-13.1869	2.26793	-0.418815	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.43748	-13.2525	2.79147	-1.04269	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.59095	-13.3099	2.79147	-1.04269	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.15218	-13.2364	1.9777	0.511146	7.16011	-13.2382	7.15	-13.25	-2.72844	0
7.25113	-13.2109	1.9777	0.511146	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.8381	-13.1485	3.10688	1.04295	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
7.00894	-13.0912	3.10688	1.04295	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.54956	-13.0683	2.00021	0.638062	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.65959	-13.0332	2.00021	0.638062	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.25293	-13.0544	2.40565	-0.0751988	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.38512	-13.0585	2.40565	-0.0751988	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.9331	-12.9477	2.21883	1.33506	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
6.04413	-12.8809	2.21883	1.33506	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.64074	-12.7349	3.04176	2.46037	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.80806	-12.5996	3.04176	2.46037	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.4313	-12.6545	2.18329	0.216112	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.55142	-12.6426	2.18329	0.216112	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.1214	-12.4656	2.56589	2.3046	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
5.26239	-12.339	2.56589	2.3046	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.92251	-12.2505	2.43126	1.8362	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
5.04412	-12.1586	2.43126	1.8362	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.75083	-12.0666	3.08768	1.83914	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.92081	-11.9653	3.08768	1.83914	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.63789	-11.7426	2.37075	3.27077	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.76817	-11.5629	2.37075	3.27077	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.54373	-11.5738	2.62869	0.853212	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.67506	-11.5312	2.62869	0.853212	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.43345	-11.143	3.01612	5.69806	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.59952	-10.8292	3.01612	5.69806	4.43713	-11.024	4.45	-11.05	0	1.81614
4.44713	-10.9356	2.56143	0.7222	4.45136	-10.93	4.45	-10.95	0	1.81612
4.5881	-10.8958	2.56143	0.7222	4.44745	-10.786	4.45	-10.8	0	2.72555
4.45325	-10.6421	2.73509	3.42278	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.60358	-10.454	2.73509	3.42278	4.46329	-10.5756	4.45	-10.5	0	2.729
4.4357	-10.3393	2.65452	2.51975	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.58172	-10.2007	2.65452	2.51975	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.54637	-10.0436	2.67306	2.74956	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.69328	-9.89249	2.67306	2.74956	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.63432	-9.74965	2.66612	2.64715	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.78104	-9.60398	2.66612	2.64715	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.74299	-9.46094	2.66593	2.6145	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.88949	-9.31726	2.66593	2.6145	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.94709	-9.13811	2.66746	3.05425	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
5.08048	-8.98538	2.66746	3.05425	4.95209	-8.96272	5	-9.05	0.999884	1.99977
5.03773	-8.95215	2.917	1.36273	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.19817	-8.8772	2.917	1.36273	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.26768	-8.63342	2.77809	3.35773	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.40661	-8.4655	2.77809	3.35773	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.44653	-8.43021	3.00838	1.43301	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.612	-8.35139	3.00838	1.43301	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.53556	-8.2432	2.5737	1.77696	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.67717	-8.14542	2.5737	1.77696	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.8515	-7.95442	2.54735	2.96028	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.99162	-7.79159	2.54735	2.96028	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.05875	-7.73723	2.52281	1.63171	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.19752	-7.64748	2.52281	1.63171	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.2553	-7.54313	2.53487	1.81329	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.39455	-7.44351	2.53487	1.81329	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.4507	-7.3645	2.53079	1.55823	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.5773	-7.28656	2.53079	1.55823	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.75665	-7.14471	2.45466	2.463	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.89181	-7.00909	2.45466	2.463	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.86139	-6.9483	2.19932	1.58004	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
6.9823	-6.86144	2.19932	1.58004	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15788	-6.75096	2.1608	1.87909	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.27659	-6.64773	2.1608	1.87909	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35443	-6.56083	2.14891	1.67842	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.46189	-6.4769	2.14891	1.67842	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65843	-6.46563	2.00726	0.644942	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.76889	-6.43014	2.00726	0.644942	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.85157	-6.35797	1.96322	1.07722	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
7.95946	-6.29877	1.96322	1.07722	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.1387	-6.14424	1.91173	2.28533	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.2343	-6.02996	1.91173	2.28533	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33638	-5.94735	1.90507	1.84201	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.44114	-5.84606	1.90507	1.84201	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.66047	-5.86469	2.06585	0.418518	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.77412	-5.84167	2.06585	0.418518	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85387	-5.63973	2.08633	2.67568	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.95837	-5.50572	2.08633	2.67568	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05065	-5.45546	2.09949	1.50322	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.16612	-5.37278	2.09949	1.50322	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34305	-5.32672	2.18588	1.06871	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.46327	-5.26794	2.18588	1.06871	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.55251	-5.13062	2.20487	2.05998	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.67363	-5.01746	2.20487	2.05998	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.75804	-4.93176	2.19581	1.72222	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.87897	-4.83691	2.19581	1.72222	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.95571	-4.7436	2.19921	1.70313	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0765	-4.65005	2.19921	1.70313	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1419	-4.44951	2.19906	3.02908	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2629	-4.28286	2.19906	3.02908	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3641	-4.16417	2.19874	2.43576	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.485	-4.03019	2.19874	2.43576	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5405	-3.94619	2.19927	1.8168	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6614	-3.84631	2.19927	1.8168	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7613	-3.75008	2.19936	1.77163	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.8821	-3.65271	2.19936	1.77163	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8503	-3.46014	2.19965	2.95124	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9603	-3.31254	2.19965	2.95124	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0442	-3.15592	2.23686	3.07896	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1674	-2.98632	2.23686	3.07896	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1407	-2.86631	2.00598	2.4941	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2511	-2.72911	2.00598	2.4941	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2506	-2.55244	2.08342	2.99347	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.3652	-2.38783	2.08342	2.99347	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1544	-2.25649	1.98852	2.58544	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.2638	-2.11436	1.98852	2.58544	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3522	-1.95764	1.9913	2.76703	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.4616	-1.80562	1.9913	2.76703	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3288	-1.67068	1.97916	2.55577	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.4278	-1.54278	1.97916	2.55577	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2541	-1.35703	2.37114	3.37455	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.3844	-1.17158	2.37114	3.37455	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.1476	-1.16032	1.81323	1.31368	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.2383	-1.09458	1.81323	1.31368	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
10.9504	-0.722225	2.68071	5.75623	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
11.0979	-0.405443	2.68071	5.75623	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8599	-0.558995	1.99244	0.249245	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.9695	-0.545281	1.99244	0.249245	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6468	-0.344272	2.34181	2.62669	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.7756	-0.199841	2.34181	2.62669	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3352	-0.152452	2.15219	1.43766	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.4534	-0.0734442	2.15219	1.43766	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1469	-0.04912	2.21796	0.75679	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.2687	-0.00754571	2.21796	0.75679	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.84828	0.0351928	2.1843	0.771225	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.96854	0.0776549	2.1843	0.771225	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.53804	0.0361774	2.18382	-0.266913	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.65813	0.0214996	2.18382	-0.266913	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.23592	0.155923	2.19179	1.5802	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.3565	0.242858	2.19179	1.5802	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.93907	0.259164	2.18574	0.706345	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
9.05927	0.298007	2.18574	0.706345	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75345	0.262583	2.19004	-0.213526	8.76016	0.263752	8.75	0.25	-1.81846	0
8.87403	0.250827	2.19004	-0.213526	8.46355	0.258809	8.55	0.25	-3.6326	0
8.34346	0.252812	2.17758	-0.0436287	8.35367	0.252596	8.35	0.25	-3.6326	0
8.46318	0.250414	2.17758	-0.0436287	8.05161	0.241868	8.2	0.25	-2.72841	0
8.04563	0.247877	2.19164	-0.0453048	8.05411	0.247878	8.05	0.25	-2.72842	0
8.16618	0.245385	2.19164	-0.0453048	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.73473	0.142453	2.18224	-1.28804	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.85456	0.0717252	2.18224	-1.28804	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.44526	0.0459156	2.19744	-0.730486	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.55521	0.00936579	2.19744	-0.730486	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.15615	0.0298936	2.90346	0.0764479	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.31584	0.0340984	2.90346	0.0764479	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.94731	-0.150235	2.10427	-2.15275	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
7.06316	-0.268749	2.10427	-2.15275	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.75685	-0.344629	2.38009	-1.61438	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.88769	-0.43338	2.38009	-1.61438	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.53835	-0.566531	2.25431	-2.1597	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.66224	-0.685224	2.25431	-2.1597	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
6.44395	-0.943065	2.29545	-3.89029	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
6.55869	-1.13754	2.29545	-3.89029	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
